instance,optimum
XML100_2352_16,19441
XML100_2352_17,15703
XML100_2352_18,17365
XML100_2352_19,14338
XML100_2352_20,18606
XML100_2352_21,16069
XML100_2352_22,17408
XML100_2352_23,15280
XML100_2352_24,18727
XML100_2352_25,15197
XML100_2352_26,16631
XML100_2353_01,10923
XML100_2353_02,13006
XML100_2353_03,12652
XML100_2353_04,12391
XML100_2353_05,13827
XML100_2353_06,12553
XML100_2353_07,13105
XML100_2353_08,12756
XML100_2353_09,13045
XML100_2353_10,12594
XML100_2353_11,13256
XML100_2353_12,13243
XML100_2353_13,11065
XML100_2353_14,11329
XML100_2353_15,13737
XML100_2353_16,14301
XML100_2353_17,12230
XML100_2353_18,11803
XML100_2353_19,11505
XML100_2353_20,12193
XML100_2353_21,11714
XML100_2353_22,12521
XML100_2353_23,12984
XML100_2353_24,11469
XML100_2353_25,13369
XML100_2353_26,13400
XML100_2354_01,11022
XML100_2354_02,11287
XML100_2354_03,9620
XML100_2354_04,9521
XML100_2354_05,10779
XML100_2354_06,11221
XML100_2354_07,11104
XML100_2354_08,11134
XML100_2354_09,10527
XML100_2354_10,9453
XML100_2354_11,10723
XML100_2354_12,9894
XML100_2354_13,9884
XML100_2354_14,10521
XML100_2354_15,10463
XML100_2354_16,9685
XML100_2354_17,9656
XML100_2354_18,10213
XML100_2354_19,10141
XML100_2354_20,10455
XML100_2354_21,9916
XML100_2354_22,10942
XML100_2354_23,9851
XML100_2354_24,11248
XML100_2354_25,10802
XML100_2354_26,10532
XML100_2355_01,9490
XML100_2355_02,8952
XML100_2355_03,8898
XML100_2355_04,9012
XML100_2355_05,9778
XML100_2355_06,8653
XML100_2355_07,8618
XML100_2355_08,9412
XML100_2355_09,10040
XML100_2355_10,8222
XML100_2355_11,9112
XML100_2355_12,9357
XML100_2355_13,9551
XML100_2355_14,9820
XML100_2355_15,9389
XML100_2355_16,9318
XML100_2355_17,9142
XML100_2355_18,8424
XML100_2355_19,8619
XML100_2355_20,9236
XML100_2355_21,9626
XML100_2355_22,8827
XML100_2355_23,9615
XML100_2355_24,9352
XML100_2355_25,10021
XML100_2355_26,8830
XML100_2356_01,8141
XML100_2356_02,7688
XML100_2356_03,7073
XML100_2356_04,7716
XML100_2356_05,7324
XML100_2356_06,7267
XML100_2356_07,7902
XML100_2356_08,6956
XML100_2356_09,7838
XML100_2356_10,8191
XML100_2356_11,8353
XML100_2356_12,7568
XML100_2356_13,7848
XML100_2356_14,7536
XML100_2356_15,7855
XML100_2356_16,8220
XML100_2356_17,7742
XML100_2356_18,7920
XML100_2356_19,7981
XML100_2356_20,8326
XML100_2356_21,8388
XML100_2356_22,7748
XML100_2356_23,7945
XML100_2356_24,8386
XML100_2356_25,7374
XML100_2356_26,7776
XML100_2361_01,23934
XML100_2361_02,22903
XML100_2361_03,26260
XML100_2361_04,21747
XML100_2361_05,22483
XML100_2361_06,27322
XML100_2361_07,30220
XML100_2361_08,29530
XML100_2361_09,24258
XML100_2361_10,29242
XML100_2361_11,28008
XML100_2361_12,22180
XML100_2361_13,26794
XML100_2361_14,28488
XML100_2361_15,26767
XML100_2361_16,29445
XML100_2361_17,22797
XML100_2361_18,25342
XML100_2361_19,25871
XML100_2361_20,19564
XML100_2361_21,28504
XML100_2361_22,19267
XML100_2361_23,21147
XML100_2361_24,24447
XML100_2361_25,28101
XML100_2361_26,20875
XML100_2362_01,18709
XML100_2362_02,15703
XML100_2362_03,17623
XML100_2362_04,14968
XML100_2362_05,17053
XML100_2362_06,19567
XML100_2362_07,17263
XML100_2362_08,16162
XML100_2362_09,20105
XML100_2362_10,16918
XML100_2362_11,14008
XML100_2362_12,17207
XML100_2362_13,16069
XML100_2362_14,15645
XML100_2362_15,17155
XML100_2362_16,18762
XML100_2362_17,18879
XML100_2362_18,14806
XML100_2362_19,15847
XML100_2362_20,15900
XML100_2362_21,16873
XML100_2362_22,17646
XML100_2362_23,18379
XML100_2362_24,15099
XML100_2362_25,16655
XML100_2362_26,18584
XML100_2363_01,12674
XML100_2363_02,15065
XML100_2363_03,12653
XML100_2363_04,12950
XML100_2363_05,13051
XML100_2363_06,12406
XML100_2363_07,12598
XML100_2363_08,11769
XML100_2363_09,11142
XML100_2363_10,12262
XML100_2363_11,11481
XML100_2363_12,13306
XML100_2363_13,12894
XML100_2363_14,13351
XML100_2363_15,12603
XML100_2363_16,12039
XML100_2363_17,10251
XML100_2363_18,12741
XML100_2363_19,12128
XML100_2363_20,12994
XML100_2363_21,11903
XML100_2363_22,11154
XML100_2363_23,14067
XML100_2363_24,12462
XML100_2363_25,12760
XML100_2363_26,12370
XML100_2364_01,9457
XML100_2364_02,11245
XML100_2364_03,10660
XML100_2364_04,10778
XML100_2364_05,11061
XML100_2364_06,10610
XML100_2364_07,10457
XML100_2364_08,9797
XML100_2364_09,11558
XML100_2364_10,10345
XML100_2364_11,10954
XML100_2364_12,10542
XML100_2364_13,10188
XML100_2364_14,11563
XML100_2364_15,10402
XML100_2364_16,11401
XML100_2364_17,10076
XML100_2364_18,10931
XML100_2364_19,10649
XML100_2364_20,11019
XML100_2364_21,12560
XML100_2364_22,11340
XML100_2364_23,10902
XML100_2364_24,11097
XML100_2364_25,10043
XML100_2364_26,10407
XML100_2365_01,8600
XML100_2365_02,9226
XML100_2365_03,9392
XML100_2365_04,8359
XML100_2365_05,9296
XML100_2365_06,9808
XML100_2365_07,9727
XML100_2365_08,9697
XML100_2365_09,9409
XML100_2365_10,10119
XML100_2365_11,10001
XML100_2365_12,8992
XML100_2365_13,9282
XML100_2365_14,9328
XML100_2365_15,8298
XML100_2365_16,8714
XML100_2365_17,8741
XML100_2365_18,8916
XML100_2365_19,8889
XML100_2365_20,9203
XML100_2365_21,8948
XML100_2365_22,9114
XML100_2365_23,8952
XML100_2365_24,8485
XML100_2365_25,9173
XML100_2365_26,9186
XML100_2366_01,8083
XML100_2366_02,7053
XML100_2366_03,7746
XML100_2366_04,8439
XML100_2366_05,7285
XML100_2366_06,7779
XML100_2366_07,7856
XML100_2366_08,8213
XML100_2366_09,7601
XML100_2366_10,8424
XML100_2366_11,7768
XML100_2366_12,8054
XML100_2366_13,7557
XML100_2366_14,8181
XML100_2366_15,7423
XML100_2366_16,7176
XML100_2366_17,7410
XML100_2366_18,7876
XML100_2366_19,8153
XML100_2366_20,7888
XML100_2366_21,7818
XML100_2366_22,8785
XML100_2366_23,8167
XML100_2366_24,8166
XML100_2366_25,8004
XML100_2366_26,8126
XML100_2371_01,24275
XML100_2371_02,28596
XML100_2371_03,32688
XML100_2371_04,33465
XML100_2371_05,29213
XML100_2371_06,30592
XML100_2371_07,21918
XML100_2371_08,27515
XML100_2371_09,24574
XML100_2371_10,24090
XML100_2371_11,21297
XML100_2371_12,23448
XML100_2371_13,23082
XML100_2371_14,30116
XML100_2371_15,19762
XML100_2371_16,22945
XML100_2371_17,22721
XML100_2371_18,33117
XML100_2371_19,23818
XML100_2371_20,24771
XML100_2371_21,24964
XML100_2371_22,23186
XML100_2371_23,22590
XML100_2371_24,37062
XML100_2371_25,22111
XML100_2371_26,22179
XML100_2372_01,18819
XML100_2372_02,16253
XML100_2372_03,19585
XML100_2372_04,17581
XML100_2372_05,19166
XML100_2372_06,17375
XML100_2372_07,18743
XML100_2372_08,15603
XML100_2372_09,17315
XML100_2372_10,19599
XML100_2372_11,15140
XML100_2372_12,21304
XML100_2372_13,15546
XML100_2372_14,13614
XML100_2372_15,18317
XML100_2372_16,15624
XML100_2372_17,19667
XML100_2372_18,13930
XML100_2372_19,19618
XML100_2372_20,16505
XML100_2372_21,13098
XML100_2372_22,15015
XML100_2372_23,17585
XML100_2372_24,14972
XML100_2372_25,16001
XML100_2372_26,16955
XML100_2373_01,12061
XML100_2373_02,11929
XML100_2373_03,13404
XML100_2373_04,11988
XML100_2373_05,11862
XML100_2373_06,12071
XML100_2373_07,12273
XML100_2373_08,13287
XML100_2373_09,13962
XML100_2373_10,12403
XML100_2373_11,10881
XML100_2373_12,13229
XML100_2373_13,12939
XML100_2373_14,12522
XML100_2373_15,13985
XML100_2373_16,11423
XML100_2373_17,14069
XML100_2373_18,12117
XML100_2373_19,11808
XML100_2373_20,16989
XML100_2373_21,12618
XML100_2373_22,11985
XML100_2373_23,14467
XML100_2373_24,11756
XML100_2373_25,13064
XML100_2373_26,13358
XML100_2374_01,10711
XML100_2374_02,11049
XML100_2374_03,10823
XML100_2374_04,11502
XML100_2374_05,9726
XML100_2374_06,10364
XML100_2374_07,10687
XML100_2374_08,10679
XML100_2374_09,10437
XML100_2374_10,10558
XML100_2374_11,10938
XML100_2374_12,9739
XML100_2374_13,9811
XML100_2374_14,11145
XML100_2374_15,10027
XML100_2374_16,10024
XML100_2374_17,10328
XML100_2374_18,10320
XML100_2374_19,9880
XML100_2374_20,10615
XML100_2374_21,11392
XML100_2374_22,11422
XML100_2374_23,10124
XML100_2374_24,8991
XML100_2374_25,11204
XML100_2374_26,10115
XML100_2375_01,9038
XML100_2375_02,8695
XML100_2375_03,8695
XML100_2375_04,8596
XML100_2375_05,9578
XML100_2375_06,9169
XML100_2375_07,9875
XML100_2375_08,9573
XML100_2375_09,8561
XML100_2375_10,9070
XML100_2375_11,8275
XML100_2375_12,8508
XML100_2375_13,8744
XML100_2375_14,9700
XML100_2375_15,8606
XML100_2375_16,8759
XML100_2375_17,8251
XML100_2375_18,8992
XML100_2375_19,9274
XML100_2375_20,8983
XML100_2375_21,9180
XML100_2375_22,10022
XML100_2375_23,8845
XML100_2375_24,8999
XML100_2375_25,8937
XML100_2375_26,8318
XML100_2376_01,7625
XML100_2376_02,7199
XML100_2376_03,7801
XML100_2376_04,8483
XML100_2376_05,8434
XML100_2376_06,7148
XML100_2376_07,8040
XML100_2376_08,7726
XML100_2376_09,7718
XML100_2376_10,7533
XML100_2376_11,7507
XML100_2376_12,7877
XML100_2376_13,7567
XML100_2376_14,7780
XML100_2376_15,7585
XML100_2376_16,8487
XML100_2376_17,7680
XML100_2376_18,8148
XML100_2376_19,7340
XML100_2376_20,8032
XML100_2376_21,7377
XML100_2376_22,7674
XML100_2376_23,7954
XML100_2376_24,7497
XML100_2376_25,7831
XML100_2376_26,7572
XML100_3111_01,44878
XML100_3111_02,43500
XML100_3111_03,55133
XML100_3111_04,55761
XML100_3111_05,56757
XML100_3111_06,54854
XML100_3111_07,54461
XML100_3111_08,44415
XML100_3111_09,56262
XML100_3111_10,57233
XML100_3111_11,42559
XML100_3111_12,51793
XML100_3111_13,42378
XML100_3111_14,57013
XML100_3111_15,45754
XML100_3111_16,56155
XML100_3111_17,57342
XML100_3111_18,55432
XML100_3111_19,41842
XML100_3111_20,44137
XML100_3111_21,54432
XML100_3111_22,40275
XML100_3111_23,42863
XML100_3111_24,41305
XML100_3111_25,59078
XML100_3111_26,57108
XML100_3112_01,32869
XML100_3112_02,25683
XML100_3112_03,36590
XML100_3112_04,35923
XML100_3112_05,30341
XML100_3112_06,35411
XML100_3112_07,35829
XML100_3112_08,30243
XML100_3112_09,26485
XML100_3112_10,29741
XML100_3112_11,30401
XML100_3112_12,31225
XML100_3112_13,26501
XML100_3112_14,31433
XML100_3112_15,25580
XML100_3112_16,26216
XML100_3112_17,28203
XML100_3112_18,29962
XML100_3112_19,34386
XML100_3112_20,30718
XML100_3112_21,30200
XML100_3112_22,35914
XML100_3112_23,30262
XML100_3112_24,34818
XML100_3112_25,25897
XML100_3112_26,29581
XML100_3113_01,24114
XML100_3113_02,22116
XML100_3113_03,20860
XML100_3113_04,24998
XML100_3113_05,19108
XML100_3113_06,21961
XML100_3113_07,18110
XML100_3113_08,20378
XML100_3113_09,21383
XML100_3113_10,22581
XML100_3113_11,21999
XML100_3113_12,18220
XML100_3113_13,24429
XML100_3113_14,18692
XML100_3113_15,21637
XML100_3113_16,20889
XML100_3113_17,21763
XML100_3113_18,22006
XML100_3113_19,21198
XML100_3113_20,18077
XML100_3113_21,20745
XML100_3113_22,24141
XML100_3113_23,18658
XML100_3113_24,21586
XML100_3113_25,21101
XML100_3113_26,19262
XML100_3114_01,17326
XML100_3114_02,17146
XML100_3114_03,17161
XML100_3114_04,14979
XML100_3114_05,15524
XML100_3114_06,18194
XML100_3114_07,18816
XML100_3114_08,15010
XML100_3114_09,16723
XML100_3114_10,15990
XML100_3114_11,16435
XML100_3114_12,19369
XML100_3114_13,16659
XML100_3114_14,15570
XML100_3114_15,17833
XML100_3114_16,16114
XML100_3114_17,16571
XML100_3114_18,16558
XML100_3114_19,16587
XML100_3114_20,15416
XML100_3114_21,15276
XML100_3114_22,15828
XML100_3114_23,18300
XML100_3114_24,15354
XML100_3114_25,16179
XML100_3114_26,17213
XML100_3115_01,11800
XML100_3115_02,14197
XML100_3115_03,14192
XML100_3115_04,12374
XML100_3115_05,12358
XML100_3115_06,12465
XML100_3115_07,13523
XML100_3115_08,13536
XML100_3115_09,14698
XML100_3115_10,13538
XML100_3115_11,12691
XML100_3115_12,12060
XML100_3115_13,12011
XML100_3115_14,12270
XML100_3115_15,14948
XML100_3115_16,12483
XML100_3115_17,12964
XML100_3115_18,14713
XML100_3115_19,13572
XML100_3115_20,14279
XML100_3115_21,11402
XML100_3115_22,12094
XML100_3115_23,12855
XML100_3115_24,13650
XML100_3115_25,12821
XML100_3115_26,12368
XML100_3116_01,10531
XML100_3116_02,9905
XML100_3116_03,9629
XML100_3116_04,10840
XML100_3116_05,9722
XML100_3116_06,9849
XML100_3116_07,9836
XML100_3116_08,11006
XML100_3116_09,11415
XML100_3116_10,9174
XML100_3116_11,9297
XML100_3116_12,11191
XML100_3116_13,9740
XML100_3116_14,9460
XML100_3116_15,9660
XML100_3116_16,9888
XML100_3116_17,9555
XML100_3116_18,8930
XML100_3116_19,10016
XML100_3116_20,11247
XML100_3116_21,8934
XML100_3116_22,9315
XML100_3116_23,9709
XML100_3116_24,9586
XML100_3116_25,9524
XML100_3116_26,8987
XML100_3121_01,52870
XML100_3121_02,37903
XML100_3121_03,41502
XML100_3121_04,40007
XML100_3121_05,35188
XML100_3121_06,40557
XML100_3121_07,37704
XML100_3121_08,39380
XML100_3121_09,42422
XML100_3121_10,49156
XML100_3121_11,37254
XML100_3121_12,39377
XML100_3121_13,56877
XML100_3121_14,46204
XML100_3121_15,46140
XML100_3121_16,49112
XML100_3121_17,50103
XML100_3121_18,55866
XML100_3121_19,54074
XML100_3121_20,45828
XML100_3121_21,34991
XML100_3121_22,51595
XML100_3121_23,51335
XML100_3121_24,38693
XML100_3121_25,46653
XML100_3121_26,42596
XML100_3122_01,31539
XML100_3122_02,29534
XML100_3122_03,31806
XML100_3122_04,27270
XML100_3122_05,26000
XML100_3122_06,30714
XML100_3122_07,24447
XML100_3122_08,27791
XML100_3122_09,31084
XML100_3122_10,30506
XML100_3122_11,27889
XML100_3122_12,25531
XML100_3122_13,32793
XML100_3122_14,24630
XML100_3122_15,29975
XML100_3122_16,24273
XML100_3122_17,27488
XML100_3122_18,24317
XML100_3122_19,25232
XML100_3122_20,35792
XML100_3122_21,25270
XML100_3122_22,23557
XML100_3122_23,30761
XML100_3122_24,29312
XML100_3122_25,21935
XML100_3122_26,23574
XML100_3123_01,20370
XML100_3123_02,19659
XML100_3123_03,22506
XML100_3123_04,21174
XML100_3123_05,16794
XML100_3123_06,17485
XML100_3123_07,18410
XML100_3123_08,17983
XML100_3123_09,23018
XML100_3123_10,20304
XML100_3123_11,17620
XML100_3123_12,18945
XML100_3123_13,23905
XML100_3123_14,23616
XML100_3123_15,21264
XML100_3123_16,24084
XML100_3123_17,19154
XML100_3123_18,17562
XML100_3123_19,18417
XML100_3123_20,18067
XML100_3123_21,19322
XML100_3123_22,20929
XML100_3123_23,22090
XML100_3123_24,20779
XML100_3123_25,21894
XML100_3123_26,23671
XML100_3124_01,14873
XML100_3124_02,16377
XML100_3124_03,15352
XML100_3124_04,15551
XML100_3124_05,16377
XML100_3124_06,17107
XML100_3124_07,14837
XML100_3124_08,16157
XML100_3124_09,16305
XML100_3124_10,16935
XML100_3124_11,14356
XML100_3124_12,16175
XML100_3124_13,16566
XML100_3124_14,15443
XML100_3124_15,14525
XML100_3124_16,16091
XML100_3124_17,15175
XML100_3124_18,16129
XML100_3124_19,16238
XML100_3124_20,16223
XML100_3124_21,16631
XML100_3124_22,18143
XML100_3124_23,17444
XML100_3124_24,16199
XML100_3124_25,14724
XML100_3124_26,15235
XML100_3125_01,11729
XML100_3125_02,11164
XML100_3125_03,12727
XML100_3125_04,13231
XML100_3125_05,12167
XML100_3125_06,13334
XML100_3125_07,12661
XML100_3125_08,13541
XML100_3125_09,14169
XML100_3125_10,14143
XML100_3125_11,13189
XML100_3125_12,13535
XML100_3125_13,12201
XML100_3125_14,14639
XML100_3125_15,14781
XML100_3125_16,12728
XML100_3125_17,13746
XML100_3125_18,12169
XML100_3125_19,14358
XML100_3125_20,13990
XML100_3125_21,13836
XML100_3125_22,14438
XML100_3125_23,12685
XML100_3125_24,12219
XML100_3125_25,12035
XML100_3125_26,13872
XML100_3126_01,9852
XML100_3126_02,8962
XML100_3126_03,10550
XML100_3126_04,10538
XML100_3126_05,9840
XML100_3126_06,11013
XML100_3126_07,9804
XML100_3126_08,9703
XML100_3126_09,9886
XML100_3126_10,11056
XML100_3126_11,9813
XML100_3126_12,10015
XML100_3126_13,9729
XML100_3126_14,9395
XML100_3126_15,10760
XML100_3126_16,9647
XML100_3126_17,9825
XML100_3126_18,9782
XML100_3126_19,9399
XML100_3126_20,10998
XML100_3126_21,11231
XML100_3126_22,9570
XML100_3126_23,11261
XML100_3126_24,9294
XML100_3126_25,10503
XML100_3126_26,9751
XML100_3131_01,38071
XML100_3131_02,47511
XML100_3131_03,43808
XML100_3131_04,44260
XML100_3131_05,52056
XML100_3131_06,55911
XML100_3131_07,49199
XML100_3131_08,36525
XML100_3131_09,44365
XML100_3131_10,56565
XML100_3131_11,34743
XML100_3131_12,43273
XML100_3131_13,39840
XML100_3131_14,36035
XML100_3131_15,39562
XML100_3131_16,39804
XML100_3131_17,38601
XML100_3131_18,41797
XML100_3131_19,47673
XML100_3131_20,50197
XML100_3131_21,44777
XML100_3131_22,51123
XML100_3131_23,42068
XML100_3131_24,55839
XML100_3131_25,50171
XML100_3131_26,54539
XML100_3132_01,37391
XML100_3132_02,30252
XML100_3132_03,27356
XML100_3132_04,26126
XML100_3132_05,33066
XML100_3132_06,31490
XML100_3132_07,24051
XML100_3132_08,25835
XML100_3132_09,22473
XML100_3132_10,28420
XML100_3132_11,25844
XML100_3132_12,34938
XML100_3132_13,26853
XML100_3132_14,26516
XML100_3132_15,26144
XML100_3132_16,28163
XML100_3132_17,33172
XML100_3132_18,25258
XML100_3132_19,28201
XML100_3132_20,31897
XML100_3132_21,29303
XML100_3132_22,28283
XML100_3132_23,27369
XML100_3132_24,25191
XML100_3132_25,25279
XML100_3132_26,30094
XML100_3133_01,18272
XML100_3133_02,18243
XML100_3133_03,21558
XML100_3133_04,19410
XML100_3133_05,21829
XML100_3133_06,23101
XML100_3133_07,20907
XML100_3133_08,18671
XML100_3133_09,23292
XML100_3133_10,23312
XML100_3133_11,21940
XML100_3133_12,18602
XML100_3133_13,19683
XML100_3133_14,18636
XML100_3133_15,18684
XML100_3133_16,18196
XML100_3133_17,20422
XML100_3133_18,18364
XML100_3133_19,20585
XML100_3133_20,21914
XML100_3133_21,18297
XML100_3133_22,18932
XML100_3133_23,20319
XML100_3133_24,19411
XML100_3133_25,19989
XML100_3133_26,21161
XML100_3134_01,14799
XML100_3134_02,15158
XML100_3134_03,14797
XML100_3134_04,14973
XML100_3134_05,16143
XML100_3134_06,17262
XML100_3134_07,17144
XML100_3134_08,16149
XML100_3134_09,14823
XML100_3134_10,16457
XML100_3134_11,18249
XML100_3134_12,15135
XML100_3134_13,17308
XML100_3134_14,16457
XML100_3134_15,14906
XML100_3134_16,17592
XML100_3134_17,16864
XML100_3134_18,15924
XML100_3134_19,15337
XML100_3134_20,15568
XML100_3134_21,16801
XML100_3134_22,15028
XML100_3134_23,18511
XML100_3134_24,18100
XML100_3134_25,15614
XML100_3134_26,16528
XML100_3135_01,12320
XML100_3135_02,14342
XML100_3135_03,12719
XML100_3135_04,14304
XML100_3135_05,13627
XML100_3135_06,12522
XML100_3135_07,13664
XML100_3135_08,13206
XML100_3135_09,13486
XML100_3135_10,12286
XML100_3135_11,15009
XML100_3135_12,12571
XML100_3135_13,12371
XML100_3135_14,12383
XML100_3135_15,11657
XML100_3135_16,13494
XML100_3135_17,11282
XML100_3135_18,13787
XML100_3135_19,13192
XML100_3135_20,15814
XML100_3135_21,11865
XML100_3135_22,13770
XML100_3135_23,11558
XML100_3135_24,12390
XML100_3135_25,11747
XML100_3135_26,11558
XML100_3136_01,9287
XML100_3136_02,9424
XML100_3136_03,9398
XML100_3136_04,10679
XML100_3136_05,9683
XML100_3136_06,9195
XML100_3136_07,11203
XML100_3136_08,9622
XML100_3136_09,9851
XML100_3136_10,10764
XML100_3136_11,11028
XML100_3136_12,10636
XML100_3136_13,9990
XML100_3136_14,9103
XML100_3136_15,9625
XML100_3136_16,9601
XML100_3136_17,9888
XML100_3136_18,9615
XML100_3136_19,9542
XML100_3136_20,9416
XML100_3136_21,8608
XML100_3136_22,9446
XML100_3136_23,9264
XML100_3136_24,9603
XML100_3136_25,9990
XML100_3136_26,10941
XML100_3141_01,55378
XML100_3141_02,47431
XML100_3141_03,38775
XML100_3141_04,48652
XML100_3141_05,44476
XML100_3141_06,46438
XML100_3141_07,34899
XML100_3141_08,37998
XML100_3141_09,55752
XML100_3141_10,34633
XML100_3141_11,46378
XML100_3141_12,44115
XML100_3141_13,41396
XML100_3141_14,39151
XML100_3141_15,45447
XML100_3141_16,44953
XML100_3141_17,36586
XML100_3141_18,47509
XML100_3141_19,39812
XML100_3141_20,45240
XML100_3141_21,55926
XML100_3141_22,50530
XML100_3141_23,41554
XML100_3141_24,46631
XML100_3141_25,36954
XML100_3141_26,46203
XML100_3142_01,30272
XML100_3142_02,33129
XML100_3142_03,32705
XML100_3142_04,31301
XML100_3142_05,33901
XML100_3142_06,30370
XML100_3142_07,27828
XML100_3142_08,31830
XML100_3142_09,29492
XML100_3142_10,30349
XML100_3142_11,26796
XML100_3142_12,29985
XML100_3142_13,31786
XML100_3142_14,32202
XML100_3142_15,30547
XML100_3142_16,31981
XML100_3142_17,32513
XML100_3142_18,33656
XML100_3142_19,27605
XML100_3142_20,29579
XML100_3142_21,34771
XML100_3142_22,24660
XML100_3142_23,30028
XML100_3142_24,26196
XML100_3142_25,34481
XML100_3142_26,23844
XML100_3143_01,23578
XML100_3143_02,22755
XML100_3143_03,23618
XML100_3143_04,20989
XML100_3143_05,18034
XML100_3143_06,21469
XML100_3143_07,21903
XML100_3143_08,21618
XML100_3143_09,22818
XML100_3143_10,22828
XML100_3143_11,20161
XML100_3143_12,23506
XML100_3143_13,24823
XML100_3143_14,17414
XML100_3143_15,24404
XML100_3143_16,19178
XML100_3143_17,19820
XML100_3143_18,19852
XML100_3143_19,16708
XML100_3143_20,21654
XML100_3143_21,19908
XML100_3143_22,17913
XML100_3143_23,22331
XML100_3143_24,22724
XML100_3143_25,22428
XML100_3143_26,21366
XML100_3144_01,14659
XML100_3144_02,15798
XML100_3144_03,16350
XML100_3144_04,17906
XML100_3144_05,16239
XML100_3144_06,15054
XML100_3144_07,15863
XML100_3144_08,16040
XML100_3144_09,15310
XML100_3144_10,17142
XML100_3144_11,16760
XML100_3144_12,16169
XML100_3144_13,17578
XML100_3144_14,16930
XML100_3144_15,16580
XML100_3144_16,14556
XML100_3144_17,14928
XML100_3144_18,15430
XML100_3144_19,14922
XML100_3144_20,16538
XML100_3144_21,15677
XML100_3144_22,16789
XML100_3144_23,15473
XML100_3144_24,16247
XML100_3144_25,15132
XML100_3144_26,14747
XML100_3145_01,13638
XML100_3145_02,13112
XML100_3145_03,13883
XML100_3145_04,12657
XML100_3145_05,13424
XML100_3145_06,12142
XML100_3145_07,13994
XML100_3145_08,12002
XML100_3145_09,11510
XML100_3145_10,11406
XML100_3145_11,13794
XML100_3145_12,12860
XML100_3145_13,11149
